Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
-1.0216823811045808,1109,0,-4.3961051692071385,5,305,0.3493903457411981,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.03380063256237662
-1.0206389121889201,8791,0,-4.3961051692071385,0,94,0.3493903457411981,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.03380063256237662
-0.8939617858277332,7700,0,-4.3961051692071385,0,53,0.23918515221611514,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,-0.024077884751557227
-0.8680837567193523,3703,0,-4.3961051692071385,6,21,0.2269401307133281,-0.23084047933466473,-0.2514916119598419,-0.254864386249391,-0.036939777487986984
-0.8248841436110069,7222,0,-4.3961051692071385,9,53,0.1902050662049671,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.05623261659263159
-0.8131972917556091,4517,0,-4.3961051692071385,0,507,0.1902050662049671,-0.23084047933466473,-0.2514916119598419,-0.254864386249391,-0.05623261659263159
-0.7891975066954172,646,0,-4.3961051692071385,0,21,0.16571502319939316,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.06909450932906135
-0.7334762665991454,6175,0,-4.3961051692071385,0,94,0.14122498019381916,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.08838734843370595
-0.7075982374907647,5141,0,-4.3961051692071385,0,21,0.12897995869103215,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.09481829480192083
-0.6952853042859705,232,0,-4.3961051692071385,0,116,0.11673493718824514,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.09481829480192083
-0.6618942989848339,2520,0,-4.3961051692071385,0,237,0.10448991568545814,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1076801875383506
-0.6370597387921136,3342,0,-4.3961051692071385,0,305,0.07999987267988419,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.11411113390656547
-0.6072165278042227,3036,0,-4.3961051692071385,0,2,0.06775485117709719,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1269730266429952
-0.6049208961897696,1280,0,-4.3961051692071385,8,94,0.06775485117709719,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1269730266429952
-0.5706951157561047,3211,0,-4.3961051692071385,0,469,0.04326480817152318,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.13340397301121007
-0.5214433829369282,515,0,-4.3961051692071385,0,305,0.031019786668736178,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.14626586574763983
-0.4753220568647332,3068,0,-4.3961051692071385,0,530,0.006529743663162236,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1591277584840696
-0.3676360647685677,7810,0,-4.3961051692071385,10,53,-0.03020532084519878,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.1784205975887142
-0.2989758101181056,3350,0,-4.3961051692071385,0,491,-0.054695363850772755,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.19128249032514397
-0.28353247016632993,1895,0,-4.3961051692071385,8,305,-0.054695363850772755,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.19128249032514397
-0.24012416327485234,1976,0,-4.3961051692071385,8,2,-0.06694038535355976,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2041443830615737
-0.23970677570858814,7788,0,-4.3961051692071385,0,391,-0.06694038535355976,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2041443830615737
-0.2326111870820966,1691,0,-4.3961051692071385,0,53,-0.06694038535355976,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2041443830615737
-0.19358544963639324,7808,0,-4.3961051692071385,10,53,-0.07918540685634673,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2105753294297886
-0.08235166322698195,4378,0,-4.3961051692071385,10,305,-0.10367544986192075,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2234372221662183
0.033473386411335605,432,0,-4.3961051692071385,0,305,-0.1404105143702817,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.23629911490264804
0.24968014573619504,7812,0,-4.3961051692071385,10,53,-0.1771455788786427,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2620229003755076
-1.7135022721875044,7026,0,-4.2231400326833874,5,53,8.590289817116846,0.6002896865677732,-0.2514916119598419,0.16935263241233428,4.676943910413516
-1.4991737569108339,2135,0,-4.2231400326833874,5,53,1.5371574315115364,-0.09231878501759173,-0.2514916119598419,-0.14881013158395967,0.7090500012249383
-1.489156455320493,5563,0,-4.2231400326833874,4,53,1.4881773455003884,-0.11210759849145932,-0.2514916119598419,-0.14881013158395967,0.676895269383864
-1.3760444248628927,7376,0,-4.2231400326833874,6,53,1.0228665283944827,-0.15168522543919444,-0.2514916119598419,-0.20183725891667534,0.41322646828705417
-1.3526707211520972,6102,0,-4.2231400326833874,8,53,0.9616414208805477,-0.171474038913062,-0.2514916119598419,-0.20183725891667534,0.374640790077765
-1.3455751325256056,4683,0,-4.2231400326833874,4,53,0.9371513778749737,-0.171474038913062,-0.2514916119598419,-0.20183725891667534,0.3617788973413353
-1.334305668236472,4664,0,-4.2231400326833874,4,53,0.9126613348693997,-0.171474038913062,-0.2514916119598419,-0.20183725891667534,0.3489170046049055
-1.229750082887288,2787,0,-4.2231400326833874,3,414,0.6677609048136599,-0.19126285238692958,-0.2514916119598419,-0.20183725891667534,0.21386713087239312
-1.1832113692488289,11281,0,-4.2231400326833874,8,53,0.5698007327913639,-0.21105166586079713,-0.2514916119598419,-0.20183725891667534,0.15598861355845928
-1.1767418619717338,3444,0,-4.2231400326833874,8,53,0.557555711288577,-0.19126285238692958,-0.2514916119598419,-0.20183725891667534,0.14955766719024438
-1.1385508996585587,4775,0,-4.2231400326833874,4,53,0.496330603774642,-0.21105166586079713,-0.2514916119598419,-0.20183725891667534,0.11740293534916998
-1.0892991668393823,4867,0,-4.2231400326833874,0,21,0.435105496260707,-0.21105166586079713,-0.2514916119598419,-0.20183725891667534,0.07881725713988078
-1.0609168123334163,11219,0,-4.2231400326833874,0,528,0.386125410249559,-0.21105166586079713,-0.2514916119598419,-0.20183725891667534,0.05952441803523614
-1.0540299174900567,731,0,-4.2231400326833874,8,53,0.386125410249559,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.05309347166702126
-1.0502734293936788,3889,0,-4.2231400326833874,0,554,0.386125410249559,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.05309347166702126
-1.012499854646768,7632,0,-4.2231400326833874,5,391,0.3493903457411981,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.02736968619416174
-0.9715958731528758,9739,0,-4.2231400326833874,10,21,0.3126552812328371,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.008076847089517173
-0.9563612269842322,153,0,-4.2231400326833874,0,83,0.2881652382272631,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.0016459007213022936
-0.9496830259240049,7401,0,-4.2231400326833874,4,391,0.2881652382272631,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,0.0016459007213022936
-0.9041877812012064,1422,0,-4.2231400326833874,8,21,0.2514301737189021,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,-0.024077884751557227
-0.8943791733939974,7811,0,-4.2231400326833874,10,53,0.23918515221611514,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,-0.024077884751557227
-0.8937530920446012,3506,0,-4.2231400326833874,0,36,0.23918515221611514,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,-0.024077884751557227
-0.7299284722858997,1602,0,-4.2231400326833874,0,446,0.12897995869103215,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.08838734843370595
-0.7105199504546141,1105,0,-4.2231400326833874,6,305,0.12897995869103215,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.09481829480192083
-0.6750420073221565,3723,0,-4.2231400326833874,0,53,0.10448991568545814,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.10124924117013571
-0.6088860780692796,262,0,-4.2231400326833874,0,228,0.06775485117709719,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1269730266429952
-0.6059643651054302,626,0,-4.2231400326833874,0,2,0.06775485117709719,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1269730266429952
-0.5510779001416869,3306,0,-4.2231400326833874,0,116,0.04326480817152318,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.13983491937942497
-0.5270781150814949,6173,0,-4.2231400326833874,0,80,0.031019786668736178,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.14626586574763983
-0.44944402775635234,7373,0,-4.2231400326833874,0,507,-0.0057152778396247685,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.16555870485228444
-0.4244007737804999,6181,0,-4.2231400326833874,0,94,-0.0057152778396247685,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1719896512204993
-0.3277755521903359,7405,0,-4.2231400326833874,0,2,-0.042450342347985746,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.18485154395692907
-0.23991546949172024,503,0,-4.2231400326833874,0,75,-0.06694038535355976,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2041443830615737
0.0332646926282035,1988,0,-4.2231400326833874,0,56,-0.1404105143702817,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.23629911490264804
0.0958728275678346,7462,0,-4.2231400326833874,0,21,-0.15265553587306868,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2491610076390778
0.1684982640978067,5053,0,-4.2231400326833874,0,53,-0.16490055737585568,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.2555919540072927
-1.644215936187646,650,11,-4.0501748961596356,10,359,0.5698007327913639,-0.09231878501759173,7.346768501731055,-0.14881013158395967,1.712277634666459
-1.585781676910657,5563,11,-4.0501748961596356,4,359,0.3004102597300501,-0.052741158069856624,5.018790934983205,-0.14881013158395967,1.1206305687906903
-1.5726339685733344,5481,11,-4.0501748961596356,3,359,-0.31184081540929964,-0.2902069197562674,6.635442023002545,-0.254864386249391,1.0305973196356824
-1.4171571001399172,7277,0,-4.0501748961596356,4,21,1.1698067864279265,-0.15168522543919444,-0.2514916119598419,-0.14881013158395967,0.4968287710738476
-1.354340271417154,2318,11,-4.0501748961596356,4,359,-0.042450342347985746,-0.19126285238692958,2.4644822159126485,-0.20183725891667534,0.38107173644597975
-1.348079457923191,2330,11,-4.0501748961596356,4,359,0.07999987267988419,-0.15168522543919444,2.0118199112672337,-0.20183725891667534,0.3682098437095502
-1.3434881946942847,7401,11,-4.0501748961596356,4,359,0.3004102597300501,-0.052741158069856624,1.2034943672575638,-0.14881013158395967,0.3617788973413353
-1.1784114122367906,4665,0,-4.0501748961596356,5,53,0.557555711288577,-0.19126285238692958,-0.2514916119598419,-0.20183725891667534,0.15598861355845928
-1.1742375365741484,1742,0,-4.0501748961596356,0,53,0.557555711288577,-0.21105166586079713,-0.2514916119598419,-0.20183725891667534,0.14955766719024438
-0.9069008003819237,5897,0,-4.0501748961596356,0,53,0.2514301737189021,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,-0.024077884751557227
-0.8770575893940329,5920,0,-4.0501748961596356,8,53,0.2269401307133281,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,-0.036939777487986984
-0.8413709524784431,3740,0,-4.0501748961596356,0,53,0.2024500877077541,-0.23084047933466473,-0.2514916119598419,-0.254864386249391,-0.04980167022441671
-0.7343110417316739,7124,0,-4.0501748961596356,1,53,0.14122498019381916,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.08838734843370595
-0.6086773842861475,3362,0,-4.0501748961596356,0,21,0.06775485117709719,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1269730266429952
-0.5717385846717651,3334,0,-4.0501748961596356,0,391,0.05550982967431019,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.13340397301121007
-0.4782437698285827,2313,0,-4.0501748961596356,0,21,0.006529743663162236,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1591277584840696
0.0330559988450714,6182,0,-4.0501748961596356,0,391,-0.1404105143702817,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.23629911490264804
-1.7301977748380728,2590,11,-3.877209759635885,8,359,32.65175707009329,0.9564883290973892,0.6538329973309884,2.237410598388245,17.860383965254005
-1.6742678409586689,2853,11,-3.877209759635885,6,359,2.1738985496564602,0.6596561269893757,4.824792804420884,0.11632550507961865,2.329648486015087
-1.669885271512895,3670,11,-3.877209759635885,10,359,1.1698067864279265,0.2638798575120245,7.702431741095309,-0.042755876918528356,2.2331842904918635
-1.5745122126215234,9684,11,-3.877209759635885,10,359,0.2636751952216891,-0.07252997154372419,4.792459782660497,-0.14881013158395967,1.0498901587403269
-1.5361125565252163,7252,11,-3.877209759635885,0,359,0.6555158833108728,0.08578053624721635,2.4321491941522617,-0.09578300425124403,0.8440998749574509
-1.4745478905012457,2917,11,-3.877209759635885,6,359,-0.32408583691208664,-0.2902069197562674,4.66312769561895,-0.254864386249391,0.6318786448063599
-1.4743391967181136,11257,11,-3.877209759635885,8,347,-0.10367544986192075,-0.171474038913062,3.8548021516092805,-0.20183725891667534,0.6318786448063599
-1.4555567562362244,66,11,-3.877209759635885,3,359,-0.32408583691208664,-0.2902069197562674,4.436796543296243,-0.254864386249391,0.5868620202288558
-1.4063050234170478,4143,11,-3.877209759635885,8,359,0.508575625277429,0.026414095825613656,1.0741622802160167,-0.14881013158395967,0.47110498560098807
-1.3900269083327437,7026,11,-3.877209759635885,5,347,0.006529743663162236,-0.13189641196532687,2.4968152376730353,-0.14881013158395967,0.4389502537599137
-1.344322969826813,5258,11,-3.877209759635885,5,224,-0.32408583691208664,-0.2902069197562674,3.3051407816827054,-0.254864386249391,0.3617788973413353
-1.207419848092153,1509,11,-3.877209759635885,5,359,0.1902050662049671,-0.09231878501759173,0.6538329973309884,-0.14881013158395967,0.18171239903131872
-1.1151771959477632,5541,11,-3.877209759635885,4,347,-0.32408583691208664,-0.2902069197562674,1.9794868895068467,-0.254864386249391,0.09811009624452535
-0.4179312665034047,736,0,-3.877209759635885,6,21,-0.0057152778396247685,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.1719896512204993
-1.7318673251031296,9327,11,-3.7042446231121335,4,359,35.28443669319249,6.794188303888322,21.767296206863563,3.828224418369715,25.532502982534357
-1.6540245439948549,5057,11,-3.7042446231121335,0,359,1.6840976895449802,0.4617679922507001,4.3397974780150825,0.06329837774690295,1.905206025712905
-1.5507211213444636,8809,11,-3.7042446231121335,10,359,-0.10367544986192075,0.16493579014268664,4.695460717379337,-0.14881013158395967,0.9148402850078144
-1.468913158356679,4275,11,-3.7042446231121335,4,359,0.23918515221611514,-0.09231878501759173,2.723146389995743,-0.14881013158395967,0.6190167520699302
-1.420913588236295,3851,11,-3.7042446231121335,5,359,0.5698007327913639,0.026414095825613656,1.04182925845563,-0.09578300425124403,0.5032597174420624
-1.320114490983489,9526,11,-3.7042446231121335,2,347,-0.32408583691208664,-0.2902069197562674,3.1434756728807716,-0.254864386249391,0.32962416550026086
-1.3103058831762802,957,11,-3.7042446231121335,5,224,-0.10367544986192075,-0.2902069197562674,2.4968152376730353,-0.254864386249391,0.3167622727638311
-1.3021668256341281,37,11,-3.7042446231121335,8,85,0.471840560769068,-0.013163531122121458,0.4275018450082807,-0.254864386249391,0.2974694336591865
-1.2604280690077074,615,11,-3.7042446231121335,4,359,0.15347000169660616,-0.11210759849145932,1.1388283237367902,-0.20183725891667534,0.24602186271346752
-0.9165007144060004,11209,11,-3.7042446231121335,4,359,-0.32408583691208664,-0.2902069197562674,1.3974924978198846,-0.254864386249391,-0.017646938383342345
-0.8267623876591959,3563,0,-3.7042446231121335,5,21,0.1902050662049671,-0.23084047933466473,-0.2514916119598419,-0.254864386249391,-0.05623261659263159
-0.7453718122376755,2135,11,-3.7042446231121335,5,347,-0.32408583691208664,-0.2902069197562674,1.0741622802160167,-0.254864386249391,-0.08195640206549111
1.259966749878709,299,13,-3.7042446231121335,9,21,-0.32408583691208664,-0.23084047933466473,-0.2514916119598419,-0.20183725891667534,-0.3263323640576563
1.579685625637092,9210,4,-3.7042446231121335,0,339,-0.32408583691208664,-0.2902069197562674,-0.18682556843906828,-0.254864386249391,-0.33276331042587115
-1.7055719084284846,9959,11,-3.5312794865883825,0,359,4.2555522051302495,1.5501527333134162,5.212789065545525,0.48751539640862834,3.840920882545582
-1.6377464289105508,11120,11,-3.5312794865883825,10,347,2.026958291623016,0.6002896865677732,1.8178217807049128,0.11632550507961865,1.6351062782478805
-1.6177118257298688,5857,11,-3.5312794865883825,0,359,1.3045020229585835,0.32324629793362714,3.111142651120385,0.010271250414187317,1.4100231553603597
-1.6124944811515662,9330,11,-3.5312794865883825,4,359,-0.32408583691208664,-0.2902069197562674,8.316759154542659,-0.254864386249391,1.3585755844146408
-1.6045641173925462,2504,11,-3.5312794865883825,7,85,0.2759202167244761,-0.2902069197562674,1.4298255195802714,7.752231840990674,1.2749732816278474
-1.5780600069347692,7533,11,-3.5312794865883825,10,347,-0.1404105143702817,-0.2902069197562674,6.37677784891945,-0.254864386249391,1.0691829978449716
-1.5509298151275956,7689,11,-3.5312794865883825,6,359,1.0596015929028435,0.4419791787768325,1.0741622802160167,0.010271250414187317,0.9148402850078144
-1.5248430922360827,4870,11,-3.5312794865883825,4,359,0.3249003027356241,-0.052741158069856624,3.2728077599223186,-0.14881013158395967,0.7862213576435169
-1.4987563693445698,3569,11,-3.5312794865883825,0,85,0.582045754294151,0.22430223056428933,1.7208227154237525,-0.09578300425124403,0.7090500012249383
-1.4684957707904147,6781,11,-3.5312794865883825,4,224,-0.32408583691208664,-0.2902069197562674,4.598461652098177,-0.254864386249391,0.6190167520699302
-1.4340612965736177,3684,11,-3.5312794865883825,8,275,0.006529743663162236,-0.13189641196532687,2.9818105640788373,-0.20183725891667534,0.528983502914922
-1.3931573150797254,1313,11,-3.5312794865883825,4,275,0.3371453242384111,-0.171474038913062,1.7531557371841393,-0.20183725891667534,0.44538120012812854
-1.382305238356856,10555,11,-3.5312794865883825,8,275,-0.32408583691208664,-0.2902069197562674,3.6284709992865727,-0.254864386249391,0.4260883610234839
-1.3820965445737239,3492,11,-3.5312794865883825,4,275,-0.32408583691208664,-0.2902069197562674,3.6284709992865727,-0.254864386249391,0.4260883610234839
-1.362061941393042,2363,11,-3.5312794865883825,0,224,-0.32408583691208664,-0.2902069197562674,3.466805890484639,-0.254864386249391,0.39393362918240954
-1.3580967595135318,1580,11,-3.5312794865883825,0,85,0.5453106897857899,0.026414095825613656,0.556833932049828,-0.09578300425124403,0.38750268281419464
-1.3205318785497533,173,11,-3.5312794865883825,4,224,-0.32408583691208664,-0.2902069197562674,3.1434756728807716,-0.254864386249391,0.32962416550026086
-1.2815061411040498,9058,11,-3.5312794865883825,8,224,0.06775485117709719,-0.171474038913062,1.5914906283822052,-0.20183725891667534,0.27174564818632696
-0.9947608830805393,10008,11,-3.5312794865883825,0,359,-0.32408583691208664,-0.2902069197562674,1.5914906283822052,-0.254864386249391,0.02093873982594686
-0.6712855192257786,8817,0,-3.5312794865883825,8,53,0.10448991568545814,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1076801875383506
-0.48888715276831995,7809,0,-3.5312794865883825,10,53,0.01877476516594924,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.1591277584840696
-1.6796938793201037,11403,11,-3.3583143500646315,1,359,2.357573872198265,0.6992337539371108,4.954124891462432,0.16935263241233428,2.471129306115814
-1.6350334097298336,5917,11,-3.3583143500646315,2,359,2.161653528153673,0.6398673135155081,1.2034943672575638,0.11632550507961865,1.5965206000385912
-1.6064423614407353,2506,11,-3.3583143500646315,7,144,-0.1404105143702817,-0.2902069197562674,7.540766632293376,-0.254864386249391,1.300697067100707
-1.5970511411997905,7523,11,-3.3583143500646315,2,359,0.6187808188025119,0.06599172277334876,4.3397974780150825,-0.09578300425124403,1.1978019252092689
-1.573468743705863,10807,11,-3.3583143500646315,10,359,-0.15265553587306868,-0.23084047933466473,6.150446696596743,-0.254864386249391,1.037028266003897
-1.4478350862603364,7534,11,-3.3583143500646315,10,347,-0.1771455788786427,-0.2902069197562674,3.951801216890441,-0.254864386249391,0.5675691811242112
-1.4004615974893488,3516,11,-3.3583143500646315,7,347,-0.32408583691208664,-0.2902069197562674,3.790136108088507,-0.254864386249391,0.45824309286455833
-1.26564541358601,1318,11,-3.3583143500646315,4,275,0.2269401307133281,-0.171474038913062,1.1064953019764034,-0.254864386249391,0.2524528090816824
-1.2172284558993618,3130,11,-3.3583143500646315,7,466,0.06775485117709719,-0.2902069197562674,1.4298255195802714,-0.254864386249391,0.19457429176774846
-1.2003242594656616,5716,11,-3.3583143500646315,4,85,0.2269401307133281,-0.13189641196532687,0.6214999755706017,-0.20183725891667534,0.1752814526631039
-1.0811601092972303,5065,0,-3.3583143500646315,0,21,0.410615453255133,-0.21105166586079713,-0.2514916119598419,-0.20183725891667534,0.0723863107716659
-0.8566055986470866,1580,0,-3.3583143500646315,0,21,0.2146951092105411,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.043370723856201866
-0.815075535803798,2014,0,-3.3583143500646315,8,53,0.1902050662049671,-0.2506292928085323,-0.2514916119598419,-0.254864386249391,-0.05623261659263159
-0.3580361507444909,2067,0,-3.3583143500646315,8,53,-0.03020532084519878,-0.2704181062823998,-0.2514916119598419,-0.254864386249391,-0.1784205975887142
0.7131890380725974,9313,0,-3.3583143500646315,10,53,-0.23837068639257766,-0.2902069197562674,-0.2514916119598419,-0.254864386249391,-0.29417763221658194
0.7200759329159567,9284,0,-3.3583143500646315,10,53,-0.23837068639257766,-0.2902069197562674,-0.2514916119598419,-0.254864386249391,-0.3006085785847968
-1.7274847556573554,9329,11,-3.18534921354088,4,359,11.357664676746705,6.517144915254176,12.164388744028686,2.1843834710555297,10.767050121113002
-1.7120414157055797,9328,11,-3.18534921354088,4,359,6.275980753090103,2.044873070160105,2.0118199112672337,0.7526510330722066,4.4518607875259955
-1.6997284825007857,9715,11,-3.18534921354088,5,359,3.312685549415651,1.0752212099405944,5.6007853266701675,0.32843401441048126,3.242842870301599
-1.6669635585490454,2507,11,-3.18534921354088,7,144,-0.2016356218842167,-0.2902069197562674,11.938057591705979,-0.254864386249391,2.1431510413368553
-1.5989293852479796,4276,11,-3.18534921354088,10,359,1.2310318939418616,0.3430351114074947,2.270484085350328,0.010271250414187317,1.2106638179456986
-1.5724252747902023,7662,11,-3.18534921354088,6,359,1.4759323239976014,0.4617679922507001,0.36283580148750716,0.2754068870777656,1.0305973196356824
-1.4841478045253225,2321,11,-3.18534921354088,4,359,0.398370431752346,-0.013163531122121458,2.3674831506314886,-0.14881013158395967,0.6576024302792195
-1.4718348713205285,5718,11,-3.18534921354088,0,85,0.8147011628471039,0.00662528235174607,1.1064953019764034,-0.20183725891667534,0.6254476984381451
-1.4501307178747895,2243,5,-3.18534921354088,4,85,0.6800059263164469,0.16493579014268664,0.8801641496536958,-0.09578300425124403,0.574000127492426
-1.400670291272481,2452,11,-3.18534921354088,7,347,-0.32408583691208664,-0.2902069197562674,3.790136108088507,-0.254864386249391,0.45824309286455833
